segment_key,time_slot,avg_speed,pct_below_20,pct_below_15,mean_slot,std_slot,free_flow,z,relative_drop,is_bottleneck_slot,severity_score
SEG_25_225_226_BA,2130,28.121460053105675,0.03988095238095238,0.0125,26.30835881818831,4.7123155703025175,33.48839629151796,0.38475802561774725,0.16026256353672083,false,0.006391423664857319
SEG_25_225_226_BA,2200,28.715978068529495,0.03571428571428571,0.007738095238095238,26.30835881818831,4.7123155703025175,33.48839629151796,0.5109206322077072,0.14250960784877106,false,0.0050896288517418235
SEG_25_225_226_BA,2230,28.97508033230968,0.0347877358490566,0.009433962264150943,26.30835881818831,4.7123155703025175,33.48839629151796,0.5659046968176994,0.13477253195165467,false,0.004688431241242704
SEG_25_225_226_BA,2300,29.72236388340124,0.03657817109144543,0.01592920353982301,26.30835881818831,4.7123155703025175,33.48839629151796,0.7244856619383324,0.11245783092547165,false,0.004113501780164745
SEG_25_225_226_BA,2330,30.585427236151414,0.03995229576624926,0.01311866428145498,26.30835881818831,4.7123155703025175,33.48839629151796,0.9076362467992627,0.08668581887577032,false,0.0034632974744642883
SEG_26_226_227_AB,0,37.83822815119623,0.007974481658692184,0.0011961722488038277,30.670658236659193,6.033388297041643,39.558641517337286,1.187984190914999,0.0434902034081997,false,0.00034681182941148083
SEG_26_226_227_AB,30,38.209631293913255,0.00819672131147541,0.0,30.670658236659193,6.033388297041643,39.558641517337286,1.2495421620635048,0.034101530580437224,false,0.0002795207424626002
SEG_26_226_227_AB,100,39.183864528159305,0.004206730769230769,0.0006009615384615385,30.670658236659193,6.033388297041643,39.558641517337286,1.411015812735673,0.009473960045208538,false,0.000039854399228641683
SEG_26_226_227_AB,130,39.424406668978285,0.006602641056422569,0.0012004801920768306,30.670658236659193,6.033388297041643,39.558641517337286,1.4508843126525315,0.0033933128947355104,false,0.000022404827036068797
SEG_26_226_227_AB,200,39.558641517337286,0.0012307692307692308,0.0,30.670658236659193,6.033388297041643,39.558641517337286,1.4731329798607766,0.0,false,0.0
SEG_26_226_227_AB,230,39.4028249526681,0.004860267314702308,0.0018226002430133657,30.670658236659193,6.033388297041643,39.558641517337286,1.4473072651880463,0.003938875519800097,false,0.000019143987945565474
SEG_26_226_227_AB,300,39.42191851583591,0.0078031212484993995,0.0012004801920768306,30.670658236659193,6.033388297041643,39.558641517337286,1.4504719153361525,0.0034562107356859526,false,0.000026969231430922798
SEG_26_226_227_AB,330,39.465281385981015,0.006638503319251659,0.0030175015087507543,30.670658236659193,6.033388297041643,39.558641517337286,1.4576590659073108,0.0023600439189842668,false,0.000015667159389756748
SEG_26_226_227_AB,400,39.32675689139125,0.007198560287942412,0.001799640071985603,30.670658236659193,6.033388297041643,39.558641517337286,1.434699414088168,0.005861794466435598,false,0.00004219648086216387
SEG_26_226_227_AB,430,39.13910698579042,0.013040901007705987,0.005334914048606995,30.670658236659193,6.033388297041643,39.558641517337286,1.4035975031283117,0.010605382678851527,false,0.0001383037456637425
SEG_26_226_227_AB,500,39.333957891885746,0.01444043321299639,0.0020056157240272766,30.670658236659193,6.033388297041643,39.558641517337286,1.435892939208709,0.005679760902635356,false,0.00008201820798029396
SEG_26_226_227_AB,530,38.78920763289916,0.008647798742138365,0.0011792452830188679,30.670658236659193,6.033388297041643,39.558641517337286,1.3456036635700617,0.019450462779438567,false,0.00016820368755803792
SEG_26_226_227_AB,600,37.411200658343425,0.004142011834319527,0.0,30.670658236659193,6.033388297041643,39.558641517337286,1.1172067982081193,0.05428500010680867,false,0.0002248491128684383
SEG_26_226_227_AB,630,36.44571152349659,0.002362204724409449,0.0,30.670658236659193,6.033388297041643,39.558641517337286,0.9571824325759184,0.07869152919410534,false,0.0001858855020333197
SEG_26_226_227_AB,700,34.202724602960025,0.014134275618374558,0.0005889281507656066,30.670658236659193,6.033388297041643,39.558641517337286,0.5854200313997217,0.13539183118889292,false,0.0019136654585002533
SEG_26_226_227_AB,730,31.232706229868345,0.01178318931657502,0.0007855459544383347,30.670658236659193,6.033388297041643,39.558641517337286,0.09315627729193918,0.2104707079948625,false,0.0024800161978970445
SEG_26_226_227_AB,800,29.07991288257695,0.02769593400117855,0.0041249263406010605,30.670658236659193,6.033388297041643,39.558641517337286,-0.26365704903532167,0.2648910132611062,false,0.007336404020784909
SEG_26_226_227_AB,830,27.979224376048524,0.055379746835443035,0.005537974683544304,30.670658236659193,6.033388297041643,39.558641517337286,-0.4460899461634787,0.2927152373575284,false,0.01621049573973654
SEG_26_226_227_AB,900,28.61845407349596,0.04149377593360996,0.0017783046828689982,30.670658236659193,6.033388297041643,39.558641517337286,-0.3401412377468712,0.2765561966794686,false,0.011475360858069238
SEG_26_226_227_AB,930,28.204687794017413,0.03383162863886703,0.0023603461841070024,30.670658236659193,6.033388297041643,39.558641517337286,-0.4087206593102786,0.28701576413699137,false,0.009710210745783342
SEG_26_226_227_AB,1000,28.086685133933006,0.03172737955346651,0.0017626321974148062,30.670658236659193,6.033388297041643,39.558641517337286,-0.4282789330819614,0.2899987447338526,false,0.009200900244199789
SEG_26_226_227_AB,1030,27.476287119878815,0.04286553141514973,0.0005871990604815032,30.670658236659193,6.033388297041643,39.558641517337286,-0.5294489529783251,0.3054289514002436,false,0.013092374311343384
SEG_26_226_227_AB,1100,27.12390719902781,0.034254807692307696,0.0,30.670658236659193,6.033388297041643,39.558641517337286,-0.587853932651818,0.3143367375965055,false,0.010767544496995681
SEG_26_226_227_AB,1130,26.753677590536466,0.04832056570418385,0.0017678255745433118,30.670658236659193,6.033388297041643,39.558641517337286,-0.6492173971370854,0.3236957447385754,false,0.015641161501805056
SEG_26_226_227_AB,1200,26.659002243364046,0.04931669637551991,0.0023767082590612004,30.670658236659193,6.033388297041643,39.558641517337286,-0.664909300676402,0.32608903590179505,false,0.016081633974954837
SEG_26_226_227_AB,1230,26.68314006536729,0.04809384164222874,0.002932551319648094,30.670658236659193,6.033388297041643,39.558641517337286,-0.660908593144437,0.325478857668231,false,0.015653528638589407
SEG_26_226_227_AB,1300,26.540517722564474,0.051492100643651256,0.002925687536571094,30.670658236659193,6.033388297041643,39.558641517337286,-0.684547440137386,0.32908419742036354,false,0.016945236613804558
SEG_26_226_227_AB,1330,26.343641626958558,0.043580683156654886,0.001177856301531213,30.670658236659193,6.033388297041643,39.558641517337286,-0.7171785399295957,0.334061013813809,false,0.01455860719801052
SEG_26_226_227_AB,1400,25.837331535082907,0.05111633372502938,0.0011750881316098707,30.670658236659193,6.033388297041643,39.558641517337286,-0.8010965751941104,0.3468599895231682,false,0.01773021098032646
SEG_26_226_227_AB,1430,25.21716280276309,0.07196749854904237,0.002901915264074289,30.670658236659193,6.033388297041643,39.558641517337286,-0.9038860364034781,0.36253718946058305,false,0.02609089465647841
SEG_26_226_227_AB,1500,25.105147784688757,0.0765625,0.002734375,30.670658236659193,6.033388297041643,39.558641517337286,-0.9224518923635957,0.3653688088938551,false,0.027973549430935784
SEG_26_226_227_AB,1530,25.03556754137248,0.08267716535433071,0.0007874015748031496,30.670658236659193,6.033388297041643,39.558641517337286,-0.9339844243158977,0.3671277227657023,false,0.030353079441258857
SEG_26_226_227_AB,1600,24.67212292562016,0.1017149615612064,0.0035481963335304554,30.670658236659193,6.033388297041643,39.558641517337286,-0.9942233146141611,0.37631521257353695,false,0.03827688738181453
SEG_26_226_227_AB,1630,24.014793005621534,0.13064133016627077,0.001583531274742676,30.670658236659193,6.033388297041643,39.558641517337286,-1.1031720325875984,0.3929318074510567,true,0.05133313399004304
SEG_26_226_227_AB,1700,23.417951865380974,0.16863905325443787,0.004733727810650888,30.670658236659193,6.033388297041643,39.558641517337286,-1.2020950772942038,0.40801931089778104,true,0.06880799029932994
SEG_26_226_227_AB,1730,22.36965822936626,0.2316205533596838,0.010276679841897233,30.670658236659193,6.033388297041643,39.558641517337286,-1.3758438208532295,0.43451904890206217,true,0.10064354255201914
SEG_26_226_227_AB,1800,22.0011601740805,0.27065868263473053,0.007784431137724551,30.670658236659193,6.033388297041643,39.558641517337286,-1.4369202901841436,0.44383428423753896,true,0.12012760267986083
SEG_26_226_227_AB,1830,22.286723040320396,0.2603921568627451,0.01647058823529412,30.670658236659193,6.033388297041643,39.558641517337286,-1.3895898595569756,0.4366155614683371,true,0.11369126777057875
SEG_26_226_227_AB,1900,23.533451719552158,0.15492957746478872,0.009389671361502348,30.670658236659193,6.033388297041643,39.558641517337286,-1.1829516294528282,0.4050995985481908,true,0.06276190963422673
SEG_26_226_227_AB,1930,25.560204554672318,0.06284805091487669,0.0007955449482895784,30.670658236659193,6.033388297041643,39.558641517337286,-0.8470288054380138,0.35386546215268544,false,0.022239754582388346
SEG_26_226_227_AB,2000,26.222627346930942,0.06037059175134489,0.001195457262402869,30.670658236659193,6.033388297041643,39.558641517337286,-0.7372359726804354,0.33712012493051857,false,0.020352141433342723
SEG_26_226_227_AB,2030,26.52357187486667,0.045563549160671464,0.002398081534772182,30.670658236659193,6.033388297041643,39.558641517337286,-0.6873561185886161,0.32951257026249914,false,0.015013762194214589
SEG_26_226_227_AB,2100,27.797343215654067,0.034503271861986914,0.001189767995240928,30.670658236659193,6.033388297041643,39.558641517337286,-0.47623572021943317,0.29731299788261484,false,0.0102582711940462
SEG_26_226_227_AB,2130,30.026415291152514,0.013095238095238096,0.0,30.670658236659193,6.033388297041643,39.558641517337286,-0.10677962593963522,0.24096444823584506,false,0.0031554868221360666
SEG_26_226_227_AB,2200,31.46936099898532,0.01011904761904762,0.0005952380952380953,30.670658236659193,6.033388297041643,39.558641517337286,0.13238046732675152,0.20448832942877207,false,0.002069227143029241
